accuracy,precision,recall,f1_score,roc_auc
0.5858638743455498,0.5867418865101588,0.5858638743455498,0.5751179341515178,0.6040842324162248
0.5565445026178011,0.5592122390422115,0.5565445026178011,0.55655580750872,0.5965904094893912
0.5534031413612566,0.5583561238539345,0.5534031413612566,0.5522970093230567,0.5928907603295612
0.5617801047120419,0.563167343015682,0.5617801047120419,0.5620412518354143,0.5781487685422106
0.5696335078534032,0.5679684987073463,0.5696335078534032,0.5645491901149504,0.5744353803406403
0.5827225130890052,0.5830735470568357,0.5827225130890052,0.5724835286585079,0.6013485144248947
0.5240837696335079,0.5372831544071912,0.5240837696335079,0.512098743347542,0.5409071724392625
